seconcilio,calc,p_actor,calc_x_pactor,time_hr,d_anioC2,d_anioC3,d_anioC4,d_anioC5,d_anioC6,d_anioC7,d_num2,d_num3,d_junta2,d_junta3,d_junta4,d_junta5,phase,cluster_v
0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,1,158
0,0,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,1,159
0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,160
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,161
0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,2,1550
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,1,163
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,164
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,165
0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,166
0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,167
0,1,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,168
0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,169
0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,170
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,171
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,172
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,173
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,1,174
0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,1,175
0,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,176
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,177
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,1,178
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,179
0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,180
0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,181
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,182
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,183
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,184
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,185
0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,186
1,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,187
1,1,1,1,7,0,0,0,0,1,0,0,0,1,0,0,0,1,188
0,1,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1,189
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,190
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,191
0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,192
0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,193
0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,1,194
0,0,1,0,7,0,0,0,0,0,1,0,0,1,0,0,0,1,195
0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,1,196
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,197
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,1,198
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,1,199
0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,200
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,201
0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,202
0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,203
0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,204
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,205
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,206
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,207
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,208
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,209
0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,210
0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,211
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,212
0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,213
0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,214
0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,215
1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,216
0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,217
0,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,218
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,219
0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,1,220
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,221
0,1,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,1,222
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,223
0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,224
0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,225
0,1,0,0,7,0,0,0,0,1,0,1,0,1,0,0,0,1,226
0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,227
0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,228
0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,229
0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,230
0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,231
0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,232
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,233
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,234
0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,235
0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,236
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,237
0,1,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,1,238
0,0,0,0,5,0,0,0,1,0,0,1,0,1,0,0,0,1,239
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,240
0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,241
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,242
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,243
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,244
0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,1,245
0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,247
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,249
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,250
0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,254
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,257
0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,259
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,260
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,261
0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,263
1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,271
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,272
0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,274
0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,280
0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,284
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,285
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,287
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,290
0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,291
0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,293
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,294
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,295
1,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,296
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,299
1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,302
0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,304
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,306
0,1,1,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,307
0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,313
1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,314
0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,316
0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,317
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,318
0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,323
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,329
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,330
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,331
0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,1,333
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,334
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,335
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,337
1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,339
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,342
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,344
0,1,1,1,7,0,0,0,0,1,0,0,0,1,0,0,0,1,349
1,1,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1,350
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,358
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,359
0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,362
1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,363
0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,366
1,1,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,1,367
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,372
1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,375
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,378
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,379
0,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,1,383
0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,385
0,0,0,0,5,0,0,0,0,1,0,1,0,1,0,0,0,1,387
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,388
0,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,397
0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,399
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,401
0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,404
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,409
0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,410
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,412
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,417
0,1,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,1,418
0,1,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,420
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,421
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,424
0,0,1,0,3,0,1,0,0,0,0,1,0,1,0,0,0,1,426
1,1,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1,429
1,1,1,1,7,0,0,0,0,1,0,0,0,1,0,0,0,1,431
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,435
0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,438
0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,439
0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,443
0,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,450
0,0,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,451
0,1,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,1,453
0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,455
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,457
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,463
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,466
1,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,470
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,471
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,472
0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,475
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,478
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,481
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,483
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,484
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,485
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,487
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,488
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,489
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,490
0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,492
0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,494
0,1,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,1,497
0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,503
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,505
0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,511
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,514
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,515
0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,520
0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0,0,1,523
0,1,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,525
0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,528
0,1,1,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,533
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,545
0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,1,547
0,1,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,1,551
0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,557
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,564
0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,567
1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,568
0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,570
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,571
0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,575
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,579
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,582
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,586
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,591
0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,1550
0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,595
1,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,596
0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,598
0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,602
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,603
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,604
0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,1,607
1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
1,0,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,610
0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,612
0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,1,615
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,616
0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,618
0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,619
0,0,1,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,0,1,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1550
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,629
0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,631
0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,632
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,638
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,640
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,643
0,1,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,645
0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,646
0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,647
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,1,1,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1551
0,1,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,651
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1552
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,655
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1552
1,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1552
1,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,660
0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1552
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1552
0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,664
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,665
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1552
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,667
1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,668
0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,669
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,670
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,671
1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1552
0,1,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,1,673
0,1,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1552
0,1,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,677
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,679
1,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1552
0,1,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,2,1552
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,685
1,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,686
0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,691
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,692
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,695
0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,697
0,1,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,1,698
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,700
1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,705
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,706
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,711
0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,717
0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,719
0,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,721
0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,724
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,730
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,734
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,1,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,740
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,743
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,745
0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,747
0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,749
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
1,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,751
0,1,1,1,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1553
0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,754
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,755
0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,758
0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,759
1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,763
0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,765
0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,766
0,0,0,0,4,0,0,0,0,1,0,1,0,1,0,0,0,1,769
0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,1,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,774
0,0,1,0,4,0,0,0,0,0,1,0,1,1,0,0,0,2,1554
0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,776
0,0,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,778
0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,780
1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,787
0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,788
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,0,2,1554
0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
0,1,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,794
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,796
